dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,result_source,reused_from_path,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,0,"When the system fails, the first priority becomes", (A) containing the spreading damage before it escalates, (B) redesigning the architecture to prevent recurrence,"When the system fails, the first priority becomes
Options:
  containing the spreading damage before it escalates
  redesigning the architecture to prevent recurrence
  Answer:
",computed_now,,Answer: **containing the spreading damage before it escalates**,A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-18.07471466064453,-2.0083017349243164,9,-27.920238494873047,-3.490029811859131,8,-9.845523834228516,-1.4817280769348145,0.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,1,The hospital administrator directs resources toward, (B) stabilizing patients in critical condition, (A) training staff and upgrading medical equipment,"The hospital administrator directs resources toward
Options:
  training staff and upgrading medical equipment
  stabilizing patients in critical condition
  Answer:
",computed_now,,Answer: **training staff and upgrading medical equipment**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-19.120330810546875,-2.731476068496704,7,-13.761224746704102,-2.2935376167297363,6,5.359106063842773,0.4379384517669678,1.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,2,"After the data breach, the security team focuses on", (A) isolating compromised systems and revoking access, (B) implementing zero-trust architecture across networks,"After the data breach, the security team focuses on
Options:
  isolating compromised systems and revoking access
  implementing zero-trust architecture across networks
  Answer:
",computed_now,,Answer: **isolating compromised systems and revoking access**,A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-18.38697052001953,-2.2983713150024414,8,-25.99641227722168,-3.24955153465271,8,-7.609441757202148,-0.9511802196502686,0.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,3,The fire chief's directive emphasizes, (B) evacuating residents and containing the blaze, (A) updating building codes and fire prevention programs,"The fire chief's directive emphasizes
Options:
  updating building codes and fire prevention programs
  evacuating residents and containing the blaze
  Answer:
",computed_now,,Answer: **updating building codes and fire prevention programs**,A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-25.352933883666992,-3.169116735458374,8,-13.993556022644043,-1.9990794658660889,7,11.35937786102295,1.1700372695922852,1.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,4,"During economic turbulence, the CFO recommends", (A) freezing expenditures and preserving cash reserves, (B) diversifying revenue streams and reducing dependencies,"During economic turbulence, the CFO recommends
Options:
  freezing expenditures and preserving cash reserves
  diversifying revenue streams and reducing dependencies
  Answer:
",computed_now,,Answer: **freezing expenditures and preserving cash reserves**,A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-24.3553466796875,-3.479335308074951,7,-27.573925018310547,-3.4467406272888184,8,-3.218578338623047,0.03259468078613281,1.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,5,The emergency response coordinator prioritizes, (B) deploying rescue teams to affected areas, (A) establishing early warning systems and shelters,"The emergency response coordinator prioritizes
Options:
  establishing early warning systems and shelters
  deploying rescue teams to affected areas
  Answer:
",computed_now,,Answer: **establishing early warning systems and shelters**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-13.162036895751953,-1.8802911043167114,7,-13.771416664123535,-1.9673453569412231,7,-0.609379768371582,-0.08705425262451172,0.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,6,"When the supply chain breaks, management chooses", (A) finding alternative suppliers for critical components, (B) building redundant supplier networks and local capacity,"When the supply chain breaks, management chooses
Options:
  finding alternative suppliers for critical components
  building redundant supplier networks and local capacity
  Answer:
",computed_now,,"When the supply chain breaks, management chooses:

**Answer:**  
**building redundant supplier networks and local capacity**

This approach helps mitigate future disruptions by diversifying sources",B,choose_long_term,literal_exact_stripped,False,0.0,3507.0,-23.379161834716797,-3.896527051925659,6,-23.42670249938965,-3.3466718196868896,7,-0.04754066467285156,0.5498552322387695,1.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,7,The IT director's incident response involves, (B) rolling back changes and restoring service availability, (A) implementing automated testing and deployment safeguards,"The IT director's incident response involves
Options:
  implementing automated testing and deployment safeguards
  rolling back changes and restoring service availability
  Answer:
",computed_now,,Answer: **rolling back changes and restoring service availability**,B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-14.376965522766113,-2.0538523197174072,7,-22.814279556274414,-3.259182929992676,7,-8.4373140335083,-1.2053306102752686,0.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,8,"After the product recall, the quality team targets", (A) identifying and removing defective units from circulation, (B) redesigning quality control processes and supplier audits,"After the product recall, the quality team targets
Options:
  identifying and removing defective units from circulation
  redesigning quality control processes and supplier audits
  Answer:
",computed_now,,Answer: **identifying and removing defective units from circulation**,A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-18.39607810974121,-2.2995097637176514,8,-23.442922592163086,-2.604769229888916,9,-5.046844482421875,-0.30525946617126465,0.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,9,The school principal's response to the incident involves, (B) ensuring student safety and communicating with parents, (A) revising safety protocols and staff training programs,"The school principal's response to the incident involves
Options:
  revising safety protocols and staff training programs
  ensuring student safety and communicating with parents
  Answer:
",computed_now,,Answer: **ensuring student safety and communicating with parents**,B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-14.907247543334961,-1.8634059429168701,8,-15.798434257507324,-1.7553815841674805,9,-0.8911867141723633,0.10802435874938965,1.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,10,"When facing a PR crisis, communications directs efforts toward", (A) issuing statements and managing media inquiries, (B) rebuilding brand trust and stakeholder relationships,"When facing a PR crisis, communications directs efforts toward
Options:
  issuing statements and managing media inquiries
  rebuilding brand trust and stakeholder relationships
  Answer:
",computed_now,,"Answer: **rebuilding brand trust and stakeholder relationships**

While issuing statements and managing media inquiries are important components of crisis communication, the **primary goal** of",A,choose_immediate,letter_parse,False,,,-25.315597534179688,-3.616514205932617,7,-25.573163986206055,-3.196645498275757,8,-0.2575664520263672,0.41986870765686035,1.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,11,The coastal city's flood response emphasizes, (B) pumping water and relocating displaced residents, (A) constructing sea walls and improving drainage infrastructure,"The coastal city's flood response emphasizes
Options:
  constructing sea walls and improving drainage infrastructure
  pumping water and relocating displaced residents
  Answer:
",computed_now,,Answer: **constructing sea walls and improving drainage infrastructure**,A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-17.461145401000977,-2.182643175125122,8,-15.1173095703125,-1.8896636962890625,8,2.3438358306884766,0.29297947883605957,1.0
implicit_full,mm,steer_long_term,28,4.0,4.0,53.301841735839844,0.9999999403953552,12,"During the talent exodus, HR focuses on", (A) redistributing workloads and hiring contractors, (B) improving compensation structures and workplace culture,"During the talent exodus, HR focuses on
Options:
  redistributing workloads and hiring contractors
  improving compensation structures and workplace culture
  Answer:
",computed_now,,Answer: **improving compensation structures and workplace culture**,B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-19.371816635131836,-2.4214770793914795,8,-19.041513442993164,-2.3801891803741455,8,0.3303031921386719,0.041287899017333984,1.0
