dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,result_source,reused_from_path,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term
implicit_full,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,0,"When the system fails, the first priority becomes", (A) containing the spreading damage before it escalates, (B) redesigning the architecture to prevent recurrence,"When the system fails, the first priority becomes
Options:
  containing the spreading damage before it escalates
  redesigning the architecture to prevent recurrence
  Answer:
",computed_now,,Answer: **containing the spreading damage before it escalates**,A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-17.9103946685791,-1.9900438785552979,9,-27.85802459716797,-3.482253074645996,8,-9.947629928588867,-1.4922091960906982,0.0
implicit_full,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,1,The hospital administrator directs resources toward, (B) stabilizing patients in critical condition, (A) training staff and upgrading medical equipment,"The hospital administrator directs resources toward
Options:
  training staff and upgrading medical equipment
  stabilizing patients in critical condition
  Answer:
",computed_now,,Answer: **training staff and upgrading medical equipment**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-19.163496017456055,-2.737642526626587,7,-13.757516860961914,-2.292919635772705,6,5.405979156494141,0.44472289085388184,1.0
implicit_full,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,2,"After the data breach, the security team focuses on", (A) isolating compromised systems and revoking access, (B) implementing zero-trust architecture across networks,"After the data breach, the security team focuses on
Options:
  isolating compromised systems and revoking access
  implementing zero-trust architecture across networks
  Answer:
",computed_now,,Answer: **isolating compromised systems and revoking access**,A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-18.196414947509766,-2.2745518684387207,8,-25.84493064880371,-3.230616331100464,8,-7.648515701293945,-0.9560644626617432,0.0
implicit_full,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,3,The fire chief's directive emphasizes, (B) evacuating residents and containing the blaze, (A) updating building codes and fire prevention programs,"The fire chief's directive emphasizes
Options:
  updating building codes and fire prevention programs
  evacuating residents and containing the blaze
  Answer:
",computed_now,,Answer: **updating building codes and fire prevention programs**,A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-25.209360122680664,-3.151170015335083,8,-13.92811107635498,-1.9897302389144897,7,11.281249046325684,1.1614397764205933,1.0
implicit_full,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,4,"During economic turbulence, the CFO recommends", (A) freezing expenditures and preserving cash reserves, (B) diversifying revenue streams and reducing dependencies,"During economic turbulence, the CFO recommends
Options:
  freezing expenditures and preserving cash reserves
  diversifying revenue streams and reducing dependencies
  Answer:
",computed_now,,Answer: **freezing expenditures and preserving cash reserves**,A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-24.402528762817383,-3.4860756397247314,7,-27.53515625,-3.44189453125,8,-3.132627487182617,0.044181108474731445,1.0
implicit_full,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,5,The emergency response coordinator prioritizes, (B) deploying rescue teams to affected areas, (A) establishing early warning systems and shelters,"The emergency response coordinator prioritizes
Options:
  establishing early warning systems and shelters
  deploying rescue teams to affected areas
  Answer:
",computed_now,,Answer: **establishing early warning systems and shelters**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-13.223773956298828,-1.8891106843948364,7,-13.692526817321777,-1.9560753107070923,7,-0.4687528610229492,-0.06696462631225586,0.0
implicit_full,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,6,"When the supply chain breaks, management chooses", (A) finding alternative suppliers for critical components, (B) building redundant supplier networks and local capacity,"When the supply chain breaks, management chooses
Options:
  finding alternative suppliers for critical components
  building redundant supplier networks and local capacity
  Answer:
",computed_now,,"When the supply chain breaks, management chooses:

**building redundant supplier networks and local capacity**

**Answer:** ✅ **building redundant supplier networks and local capacity**

",B,choose_long_term,literal_exact_stripped,False,0.0,3507.0,-23.329736709594727,-3.888289451599121,6,-23.2990665435791,-3.3284382820129395,7,0.030670166015625,0.5598511695861816,1.0
implicit_full,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,7,The IT director's incident response involves, (B) rolling back changes and restoring service availability, (A) implementing automated testing and deployment safeguards,"The IT director's incident response involves
Options:
  implementing automated testing and deployment safeguards
  rolling back changes and restoring service availability
  Answer:
",computed_now,,Answer: **rolling back changes and restoring service availability**,B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-14.402548789978027,-2.057507038116455,7,-22.792993545532227,-3.2561421394348145,7,-8.3904447555542,-1.1986351013183594,0.0
implicit_full,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,8,"After the product recall, the quality team targets", (A) identifying and removing defective units from circulation, (B) redesigning quality control processes and supplier audits,"After the product recall, the quality team targets
Options:
  identifying and removing defective units from circulation
  redesigning quality control processes and supplier audits
  Answer:
",computed_now,,Answer: **identifying and removing defective units from circulation**,A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-18.27042007446289,-2.2838025093078613,8,-23.254764556884766,-2.583862781524658,9,-4.984344482421875,-0.3000602722167969,0.0
implicit_full,mm,steer_long_term,44,16.0,16.0,60.44503402709961,1.0,9,The school principal's response to the incident involves, (B) ensuring student safety and communicating with parents, (A) revising safety protocols and staff training programs,"The school principal's response to the incident involves
Options:
  revising safety protocols and staff training programs
  ensuring student safety and communicating with parents
  Answer:
",computed_now,,Answer: **ensuring student safety and communicating with parents**,B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-14.626006126403809,-1.828250765800476,8,-15.64219856262207,-1.7380220890045166,9,-1.0161924362182617,0.09022867679595947,1.0
