dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,baseline_prop_choose_long_term,baseline_prop_choose_immediate,baseline_prop_choose_long_term_no_fallback,baseline_prop_choose_immediate_no_fallback,baseline_mean_long_minus_immediate_avg_logprob,baseline_prop_logprob_prefers_long_term,delta_long_term_vs_baseline,delta_immediate_vs_baseline,delta_long_term_vs_baseline_no_fallback,delta_immediate_vs_baseline_no_fallback,delta_long_minus_immediate_avg_logprob_vs_baseline,delta_prop_logprob_prefers_long_term_vs_baseline,steering_success,steering_success_no_fallback,n_prompts,n_no_fallback_prompts,prop_choose_long_term,prop_choose_immediate,prop_choose_long_term_no_fallback,prop_choose_immediate_no_fallback,fallback_rate,direct_parse_rate,mean_long_minus_immediate_avg_logprob,mean_long_minus_immediate_sum_logprob,prop_logprob_prefers_long_term
explicit_train,baseline,baseline,-1,0.0,0.0,,,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,,,400,382,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.045,0.955,0.33123388228559636,2.0299416383192876,0.6875
explicit_test,baseline,baseline,-1,0.0,0.0,,,0.64,0.36,0.6421052631578947,0.35789473684210527,0.255975638134405,0.61,0.0,0.0,0.0,0.0,0.0,0.0,,,100,95,0.64,0.36,0.6421052631578947,0.35789473684210527,0.05,0.95,0.255975638134405,1.639400197081268,0.61
implicit_full,baseline,baseline,-1,0.0,0.0,,,0.56,0.44,0.6060606060606061,0.3939393939393939,0.06069666398068269,0.58,0.0,0.0,0.0,0.0,0.0,0.0,,,300,198,0.56,0.44,0.6060606060606061,0.3939393939393939,0.34,0.66,0.06069666398068269,0.46451091607411704,0.58
explicit_train,mm,steer_long_term,8,0.0,0.0,13.62234115600586,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.6825,0.6832460732984293,400,382,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.045,0.955,0.33123388228559636,2.0299416383192876,0.6875
explicit_train,mm,steer_immediate,8,0.0,-0.0,13.62234115600586,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.31675392670157065,400,382,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.045,0.955,0.33123388228559636,2.0299416383192876,0.6875
explicit_train,mm,steer_long_term,8,2.0,2.0,13.62234115600586,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,-0.0050000000000000044,0.0050000000000000044,-0.005235602094240899,0.005235602094240843,0.0012658004145487123,0.0050000000000000044,0.6775,0.6780104712041884,400,382,0.6775,0.3225,0.6780104712041884,0.3219895287958115,0.045,0.955,0.33249968270014507,2.0385350638395177,0.6925
explicit_train,mm,steer_immediate,8,2.0,-2.0,13.62234115600586,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,0.0025000000000000577,-0.0025000000000000022,0.0009644530173601451,-0.0009644530173601451,-0.0018079061619937775,0.0,0.315,0.3157894736842105,400,380,0.685,0.315,0.6842105263157895,0.3157894736842105,0.05,0.95,0.3294259761236026,2.0179583512642423,0.6875
explicit_train,mm,steer_long_term,8,8.0,8.0,13.62234115600586,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,0.0050000000000000044,-0.0050000000000000044,0.007042640612331841,-0.007042640612331785,0.004173986951791442,0.0024999999999999467,0.6875,0.6902887139107612,400,381,0.6875,0.3125,0.6902887139107612,0.30971128608923887,0.0475,0.9525,0.3354078692373878,2.057614050215343,0.69
explicit_train,mm,steer_immediate,8,8.0,-8.0,13.62234115600586,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,-0.0050000000000000044,0.0050000000000000044,-0.002617801047120394,0.0026178010471204494,-0.008908973383077001,0.0024999999999999467,0.3225,0.3193717277486911,400,382,0.6775,0.3225,0.680628272251309,0.3193717277486911,0.045,0.955,0.32232490890251936,1.9701351983123458,0.69
explicit_train,mm,steer_long_term,8,16.0,16.0,13.62234115600586,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,-0.0024999999999999467,0.0025000000000000022,-0.0034560470517102093,0.0034560470517102093,0.006367633686168106,0.007499999999999951,0.68,0.6797900262467191,400,381,0.68,0.32,0.6797900262467191,0.32020997375328086,0.0475,0.9525,0.33760151597176447,2.0717708682455123,0.695
explicit_train,mm,steer_immediate,8,16.0,-16.0,13.62234115600586,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,-0.007499999999999951,0.007500000000000007,-0.004489596614491553,0.004489596614491498,-0.023375779759080617,-0.0050000000000000044,0.325,0.32124352331606215,400,386,0.675,0.325,0.6787564766839378,0.32124352331606215,0.035,0.965,0.30785810252651574,1.8725481498218142,0.6825
explicit_train,mm,steer_long_term,16,0.0,0.0,24.85737419128418,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.6825,0.6832460732984293,400,382,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.045,0.955,0.33123388228559636,2.0299416383192876,0.6875
explicit_train,mm,steer_immediate,16,0.0,-0.0,24.85737419128418,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.31675392670157065,400,382,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.045,0.955,0.33123388228559636,2.0299416383192876,0.6875
explicit_train,mm,steer_long_term,16,2.0,2.0,24.85737419128418,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,-0.0024999999999999467,0.0025000000000000022,-0.002617801047120394,0.0026178010471204494,0.00596600276563547,0.007499999999999951,0.68,0.680628272251309,400,382,0.68,0.32,0.680628272251309,0.3193717277486911,0.045,0.955,0.33719988505123183,2.070745304240845,0.695
explicit_train,mm,steer_immediate,16,2.0,-2.0,24.85737419128418,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,0.0,0.0,-0.0025072870187459184,0.002507287018745974,-0.005880834623239961,0.0,0.3175,0.31926121372031663,400,379,0.6825,0.3175,0.6807387862796834,0.31926121372031663,0.0525,0.9475,0.3253530476623564,1.9898450335580855,0.6875
explicit_train,mm,steer_long_term,16,8.0,8.0,24.85737419128418,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,0.012499999999999956,-0.012500000000000011,0.009875619823263793,-0.009875619823263793,0.024186920834763426,0.015000000000000013,0.695,0.6931216931216931,400,378,0.695,0.305,0.6931216931216931,0.30687830687830686,0.055,0.945,0.3554208031203598,2.1953095994563774,0.7025
explicit_train,mm,steer_immediate,16,8.0,-8.0,24.85737419128418,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,-0.012499999999999956,0.012500000000000011,-0.012193441719482001,0.012193441719482001,-0.02204390245227844,-0.007499999999999951,0.33,0.32894736842105265,400,380,0.67,0.33,0.6710526315789473,0.32894736842105265,0.05,0.95,0.3091899798333179,1.8797931014490314,0.68
explicit_train,mm,steer_long_term,16,16.0,16.0,24.85737419128418,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,0.03249999999999997,-0.03250000000000003,0.033637043584687554,-0.033637043584687554,0.04904951908814836,0.030000000000000027,0.715,0.7168831168831169,400,385,0.715,0.285,0.7168831168831169,0.2831168831168831,0.0375,0.9625,0.3802834013737447,2.3640942090644965,0.7175
explicit_train,mm,steer_immediate,16,16.0,-16.0,24.85737419128418,1.0,0.6825,0.3175,0.6832460732984293,0.31675392670157065,0.33123388228559636,0.6875,-0.030000000000000027,0.02999999999999997,-0.029702766211815224,0.029702766211815168,-0.04141594196582449,-0.01749999999999996,0.3475,0.3464566929133858,400,381,0.6525,0.3475,0.6535433070866141,0.3464566929133858,0.0475,0.9525,0.28981794031977187,1.7487971398886293,0.67
