method,condition,signed_strength,t_delay,delay_idx,indifference_multiplier,plot_multiplier,log_indifference_multiplier,logistic_alpha,logistic_beta_log_multiplier,status,parsed_weight_fraction,n_factor_rows,n_valid_factor_rows
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,1 hour,0,2.0824282934306417,2.0824282934306417,0.7335346615395713,-4.44400708777912,6.058346416039651,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,8 hours,1,3.5544550138049438,3.5544550138049438,1.2682017501826648,-3.9992846266709043,3.1535082064780857,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,tomorrow,2,1.3271366808818421,1.3271366808818421,0.2830237499569025,-2.077250064516992,7.339490289536853,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,2 days,3,1.2913832271202026,1.2913832271202026,0.25571391298913426,-1.7509578523938298,6.847331191041729,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,week,4,3.0551643571863023,3.0551643571863023,1.1168333905827408,-3.477263220634079,3.11350220180981,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,month,5,2.956251528401908,2.956251528401908,1.0839220902649602,-2.6223153348245574,2.4192839673408106,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,3 months,6,1.8423676548038437,1.8423676548038437,0.6110515133584211,-3.1527818543406543,5.159600762646904,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,year,7,9.269547699489637,9.269547699489637,2.226734586530837,-3.451208994252626,1.5498968826947046,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,2 years,8,2.6228023664285582,2.6228023664285582,0.9642433516596877,-2.070494144359999,2.1472734458538874,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,3 years,9,14.526952054743857,14.526952054743857,2.6760056864615276,-1.8884167473010522,0.7056848783449705,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,5 years,10,24.54189838271806,24.54189838271806,3.200381794999702,-2.657434820048965,0.83034931151057,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,10 years,11,3.0770321037088784,3.0770321037088784,1.1239655297300262,-0.6154563239559104,0.5475757998590416,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,1 hour,0,1.9758567820041664,1.9758567820041664,0.6810021179561343,-3.2897086207273096,4.83068779668496,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,8 hours,1,3.5544550138049438,3.5544550138049438,1.2682017501826648,-3.9992846266709043,3.1535082064780857,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,tomorrow,2,1.2653177798524533,1.2653177798524533,0.23532330000122156,-1.5134289632458842,6.431275454823334,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,2 days,3,1.228896699506135,1.228896699506135,0.2061167745745898,-1.426979860438836,6.923162189899487,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,week,4,3.2140597147414516,3.2140597147414516,1.167534846713803,-3.1649906676103514,2.710831866405255,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,month,5,3.191568479422669,3.191568479422669,1.1605124822980277,-2.764766523598387,2.3823668989097317,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,3 months,6,2.2059647724682647,2.2059647724682647,0.7911649517410968,-2.3627705547858664,2.986444924773496,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,year,7,4.793671289288777,4.793671289288777,1.5672965665543057,-6.077245978041091,3.8775341615160226,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,2 years,8,2.678851946769259,2.678851946769259,0.9853883246714953,-6.189531679858607,6.281312173981814,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,3 years,9,4.904219335700241,4.904219335700241,1.5900959235106225,-5.063144405969,3.184175452000759,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,5 years,10,5.375057782773117,5.375057782773117,1.6817693242393132,-5.677396490349481,3.375847334424085,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,10 years,11,3.3931573671578943,3.3931573671578943,1.2217608646729057,-1.4261859876887109,1.1673200778701769,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,1 hour,0,2.0335744959326507,2.0335744959326507,0.7097950800352328,-3.7888963445027315,5.3380143805937035,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,8 hours,1,3.5544550138049438,3.5544550138049438,1.2682017501826648,-3.9992846266709043,3.1535082064780857,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,tomorrow,2,1.2653177798524533,1.2653177798524533,0.23532330000122156,-1.5134289632458842,6.431275454823334,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,2 days,3,1.228896699506135,1.228896699506135,0.2061167745745898,-1.426979860438836,6.923162189899487,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,week,4,2.9136118614780173,2.9136118614780173,1.069393501055825,-2.5708188867876633,2.403997110744981,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,month,5,2.4363139752201235,2.4363139752201235,0.890486231205525,-1.8062107581171656,2.028342151536637,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,3 months,6,2.3065875828552596,2.3065875828552596,0.8357691954843899,-2.6469817446764115,3.1671204908937693,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,year,7,5.101976013908125,5.101976013908125,1.6296279183969504,-4.390759884719982,2.6943327585103787,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,2 years,8,2.694127909790991,2.694127909790991,0.9910745563677342,-2.1935302840302437,2.2132848330497783,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,3 years,9,5.077148462976884,5.077148462976884,1.624749777802214,-3.2944758773784937,2.027681999030586,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,5 years,10,5.077148462976884,5.077148462976884,1.624749777802214,-3.2944758773784937,2.027681999030586,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,10 years,11,3.8172769052338418,3.8172769052338418,1.339537316385636,-1.7202534678770314,1.2842146663884293,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,1 hour,0,2.0335744959326507,2.0335744959326507,0.7097950800352328,-3.7888963445027315,5.3380143805937035,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,8 hours,1,3.5544550138049438,3.5544550138049438,1.2682017501826648,-3.9992846266709043,3.1535082064780857,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,tomorrow,2,1.2653177798524533,1.2653177798524533,0.23532330000122156,-1.5134289632458842,6.431275454823334,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,2 days,3,1.2784682318493878,1.2784682318493878,0.24566266745398813,-1.6300090147538757,6.635151493090302,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,week,4,3.203408546564744,3.203408546564744,1.1642154137152674,-3.0807355638623024,2.646190324890991,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,month,5,2.334818941925132,2.334818941925132,0.8479343471829862,-1.9767779055515384,2.3312865107054628,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,3 months,6,2.117642350413711,2.117642350413711,0.7503033709816744,-2.283017220363339,3.04279216735533,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,year,7,5.599097191788097,5.599097191788097,1.7226053689923218,-5.4205882944851105,3.146738302375088,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,2 years,8,2.8103817255686727,2.8103817255686727,1.033320319517608,-2.039806296106081,1.9740309539817604,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,3 years,9,4.962979929378775,4.962979929378775,1.60200635254691,-3.094838945672225,1.9318518561127878,finite,1.0,64,64
