dataset,train_regime,feature_name,vector_key,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,result_source,reused_from_path,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term
explicit_full,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,0,"When developing a roadmap for this initiative, consider:", (A) What we can deliver in the next 30 days, (B) What position we want in 10 years,"When developing a roadmap for this initiative, consider:
Options:
  What we can deliver in the next 30 days
  What position we want in 10 years
  Answer:
",computed_now,,"When developing a roadmap for this initiative, consider:

**Answer: Both options.**

- **What we can deliver in the next 30 days** helps",A,choose_immediate,literal_exact_stripped,False,3509.0,0.0,-13.050393104553223,-1.1863994598388672,11,-16.564058303833008,-1.8404508829116821,9,-3.513665199279785,-0.6540514230728149,0.0
explicit_full,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,1,The planning horizon for this project should be:, (B) This sprint cycle ending next week, (A) The full product lifecycle over years,"The planning horizon for this project should be:
Options:
  The full product lifecycle over years
  This sprint cycle ending next week
  Answer:
",computed_now,,Answer: **The full product lifecycle over years**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-12.596302032470703,-2.09938383102417,6,-6.391541004180908,-1.0652568340301514,6,6.204761028289795,1.0341269969940186,1.0
explicit_full,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,2,"When setting milestones, focus on:", (A) Daily and weekly checkpoint targets this month, (B) Annual and multi-year achievement markers,"When setting milestones, focus on:
Options:
  Daily and weekly checkpoint targets this month
  Annual and multi-year achievement markers
  Answer:
",computed_now,,"Answer: **Daily and weekly checkpoint targets this month**  

When setting milestones, it's most effective to focus on **short-term, achievable goals** like daily",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-17.228429794311523,-2.4612042903900146,7,-17.63430404663086,-2.9390506744384766,6,-0.40587425231933594,-0.4778463840484619,0.0
explicit_full,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,3,The timeline we should optimize for is:, (B) The next few hours and days, (A) The coming decades and beyond,"The timeline we should optimize for is:
Options:
  The coming decades and beyond
  The next few hours and days
  Answer:
",computed_now,,Answer: The coming decades and beyond,A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-12.564798355102539,-2.094133138656616,6,-3.5022599697113037,-0.7004520297050476,5,9.062538385391235,1.3936811089515686,1.0
explicit_full,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,4,"When scoping this work, prioritize:", (A) Deliverables due this month, (B) Capabilities needed in future years,"When scoping this work, prioritize:
Options:
  Deliverables due this month
  Capabilities needed in future years
  Answer:
",computed_now,,"**Answer:**  
**Deliverables due this month**

**Reason:**  
When scoping work, it's important to prioritize immediate obligations to ensure timely delivery",A,choose_immediate,literal_exact_stripped,False,3504.0,0.0,-9.544727325439453,-1.5907878875732422,6,-17.121034622192383,-3.4242069721221924,5,-7.57630729675293,-1.8334190845489502,0.0
explicit_full,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,5,The schedule should be driven by:, (B) This quarter's urgent deadline pressures, (A) The five-year strategic vision timeline,"The schedule should be driven by:
Options:
  The five-year strategic vision timeline
  This quarter's urgent deadline pressures
  Answer:
",computed_now,,"Answer: **The five-year strategic vision timeline**

A schedule that is driven by the five-year strategic vision timeline ensures alignment with long-term goals and priorities, promoting",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-15.702220916748047,-2.617036819458008,6,-7.261979103088379,-1.2103298902511597,6,8.440241813659668,1.4067069292068481,1.0
explicit_full,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,6,Planning sessions should address:, (A) Next week's tactical priorities, (B) Next decade's market position,"Planning sessions should address:
Options:
  Next week's tactical priorities
  Next decade's market position
  Answer:
",computed_now,,"**Answer:**  
**Next week's tactical priorities**

Planning sessions are typically most effective when they focus on near-term, actionable goals—such as **next week",A,choose_immediate,literal_exact_stripped,False,3505.0,0.0,-11.561134338378906,-2.3122270107269287,5,-20.90400505065918,-4.180800914764404,5,-9.342870712280273,-1.8685739040374756,0.0
explicit_full,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,7,The project plan emphasizes:, (B) Shipping deliverables by this Friday deadline, (A) Building value that lasts for generations,"The project plan emphasizes:
Options:
  Building value that lasts for generations
  Shipping deliverables by this Friday deadline
  Answer:
",computed_now,,Answer: **Building value that lasts for generations**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-11.471712112426758,-1.6388161182403564,7,-5.690444469451904,-0.9484074115753174,6,5.7812676429748535,0.6904087066650391,1.0
explicit_full,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,8,Capacity planning should account for:, (A) Today's workload and constraints, (B) Growth projections over many years,"Capacity planning should account for:
Options:
  Today's workload and constraints
  Growth projections over many years
  Answer:
",computed_now,,"**Answer:**  
**Today's workload and constraints**  
**Growth projections over many years**

**Explanation:**  
Capacity planning should account for **both**",A,choose_immediate,ab_logit_fallback,True,28.890625,22.21875,-20.227500915527344,-4.0455002784729,5,-19.49908447265625,-3.249847412109375,6,0.7284164428710938,0.7956528663635254,1.0
explicit_full,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,9,"When drafting the plan, consider:", (B) What's achievable by end of day, (A) What's possible over a lifetime,"When drafting the plan, consider:
Options:
  What's possible over a lifetime
  What's achievable by end of day
  Answer:
",computed_now,,"When drafting the plan, consider:

- **What's possible over a lifetime**: Set long-term goals and aspirations that align with your values and vision for the future",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-12.698147773742676,-1.8140212297439575,7,-16.630643844604492,-2.7717740535736084,6,-3.9324960708618164,-0.9577528238296509,0.0
