dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,baseline_prop_choose_long_term,baseline_prop_choose_immediate,baseline_prop_choose_long_term_no_fallback,baseline_prop_choose_immediate_no_fallback,baseline_mean_long_minus_immediate_avg_logprob,baseline_prop_logprob_prefers_long_term,delta_long_term_vs_baseline,delta_immediate_vs_baseline,delta_long_term_vs_baseline_no_fallback,delta_immediate_vs_baseline_no_fallback,delta_long_minus_immediate_avg_logprob_vs_baseline,delta_prop_logprob_prefers_long_term_vs_baseline,steering_success,steering_success_no_fallback,n_prompts,n_no_fallback_prompts,prop_choose_long_term,prop_choose_immediate,prop_choose_long_term_no_fallback,prop_choose_immediate_no_fallback,fallback_rate,direct_parse_rate,mean_long_minus_immediate_avg_logprob,mean_long_minus_immediate_sum_logprob,prop_logprob_prefers_long_term
implicit_full,mm,steer_long_term,16,1.0,1.0,15.38533878326416,1.0,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,0.0,0.0,0.0,0.0,0.0006206907417314889,0.0,0.6833333333333333,0.6833333333333333,300,300,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.0,1.0,0.18837712643823276,1.2366364586291214,0.69
implicit_full,mm,steer_immediate,16,1.0,-1.0,15.38533878326416,1.0,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,0.0033333333333332993,-0.0033333333333332993,0.0033333333333332993,-0.0033333333333332993,-0.0006524858903139696,0.0033333333333334103,0.31333333333333335,0.31333333333333335,300,300,0.6866666666666666,0.31333333333333335,0.6866666666666666,0.31333333333333335,0.0,1.0,0.1871039498061873,1.2280518875829876,0.6933333333333334
implicit_full,mm,steer_long_term,16,2.0,2.0,15.38533878326416,1.0,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,0.006666666666666599,-0.006666666666666654,0.006666666666666599,-0.006666666666666654,0.0011926484604676824,0.0033333333333334103,0.69,0.69,300,300,0.69,0.31,0.69,0.31,0.0,1.0,0.18894908415696895,1.240420498562356,0.6933333333333334
implicit_full,mm,steer_immediate,16,2.0,-2.0,15.38533878326416,1.0,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,0.0,0.0,0.0,0.0,-0.0009651786810718488,0.0033333333333334103,0.31666666666666665,0.31666666666666665,300,300,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.0,1.0,0.18679125701542942,1.2258847353731592,0.6933333333333334
implicit_full,mm,steer_long_term,16,4.0,4.0,15.38533878326416,1.0,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,0.013333333333333308,-0.013333333333333308,0.013333333333333308,-0.013333333333333308,0.0023519823785561056,0.01333333333333342,0.6966666666666667,0.6966666666666667,300,300,0.6966666666666667,0.30333333333333334,0.6966666666666667,0.30333333333333334,0.0,1.0,0.19010841807505738,1.2481215170025826,0.7033333333333334
implicit_full,mm,steer_immediate,16,4.0,-4.0,15.38533878326416,1.0,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,-0.0033333333333332993,0.003333333333333355,-0.0033333333333332993,0.003333333333333355,-0.002183258188888426,0.0,0.32,0.32,300,300,0.68,0.32,0.68,0.32,0.0,1.0,0.18557317750761285,1.2177520507139463,0.69
implicit_full,mm,steer_long_term,16,8.0,8.0,15.38533878326416,1.0,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,0.016666666666666607,-0.016666666666666663,0.016666666666666607,-0.016666666666666663,0.004904161468148233,0.020000000000000018,0.7,0.7,300,300,0.7,0.3,0.7,0.3,0.0,1.0,0.1926605971646495,1.2651435601276655,0.71
implicit_full,mm,steer_immediate,16,8.0,-8.0,15.38533878326416,1.0,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,-0.00666666666666671,0.006666666666666654,-0.00666666666666671,0.006666666666666654,-0.004069360582313164,-0.0033333333333332993,0.3233333333333333,0.3233333333333333,300,300,0.6766666666666666,0.3233333333333333,0.6766666666666666,0.3233333333333333,0.0,1.0,0.1836870751141881,1.2051902852828305,0.6866666666666666
implicit_full,mm,steer_long_term,16,16.0,16.0,15.38533878326416,1.0,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,0.030000000000000027,-0.02999999999999997,0.029041248606465953,-0.029041248606466008,0.01085014236625284,0.030000000000000027,0.7133333333333334,0.7123745819397993,300,299,0.7133333333333334,0.2866666666666667,0.7123745819397993,0.28762541806020064,0.0033333333333333335,0.9966666666666667,0.1986065780627541,1.3050898441920677,0.72
implicit_full,mm,steer_immediate,16,16.0,-16.0,15.38533878326416,1.0,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,-0.010000000000000009,0.010000000000000009,-0.010000000000000009,0.010000000000000009,-0.007646083983127022,-0.006666666666666599,0.32666666666666666,0.32666666666666666,300,300,0.6733333333333333,0.32666666666666666,0.6733333333333333,0.32666666666666666,0.0,1.0,0.18011035171337425,1.1811164115617672,0.6833333333333333
