dataset,train_regime,feature_name,vector_key,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,result_source,reused_from_path,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,0,"When the system fails, the first priority becomes", (A) containing the spreading damage before it escalates, (B) redesigning the architecture to prevent recurrence,"When the system fails, the first priority becomes
Options:
  containing the spreading damage before it escalates
  redesigning the architecture to prevent recurrence
  Answer:
",computed_now,,"When the system fails, the first priority becomes  
**containing the spreading damage before it escalates**

✅ Answer: containing the spreading damage before it escalates",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-7.992398262023926,-0.8880442380905151,9,-31.610084533691406,-3.951260566711426,8,-23.61768627166748,-3.0632163286209106,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,1,The hospital administrator directs resources toward, (B) stabilizing patients in critical condition, (A) training staff and upgrading medical equipment,"The hospital administrator directs resources toward
Options:
  training staff and upgrading medical equipment
  stabilizing patients in critical condition
  Answer:
",computed_now,,"The most appropriate answer is:

**stabilizing patients in critical condition**

Explanation: While training staff and upgrading medical equipment are important long-term improvements, in an",A,choose_long_term,literal_exact_stripped,False,3506.0,3505.0,-18.80863380432129,-2.686947822570801,7,-26.753957748413086,-4.458992958068848,6,-7.945323944091797,-1.7720451354980469,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,2,"After the data breach, the security team focuses on", (A) isolating compromised systems and revoking access, (B) implementing zero-trust architecture across networks,"After the data breach, the security team focuses on
Options:
  isolating compromised systems and revoking access
  implementing zero-trust architecture across networks
  Answer:
",computed_now,,"After the data breach, the security team focuses on  
**isolating compromised systems and revoking access**  

✅ Correct answer: **isolating compromised systems and",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-21.906641006469727,-2.738330125808716,8,-34.5977897644043,-4.324723720550537,8,-12.69114875793457,-1.5863935947418213,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,3,The fire chief's directive emphasizes, (B) evacuating residents and containing the blaze, (A) updating building codes and fire prevention programs,"The fire chief's directive emphasizes
Options:
  updating building codes and fire prevention programs
  evacuating residents and containing the blaze
  Answer:
",computed_now,,"The fire chief's directive emphasizes  
**updating building codes and fire prevention programs**  

✅ Answer: updating building codes and fire prevention programs  

*Explanation:* While",A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-34.204898834228516,-4.2756123542785645,8,-17.423633575439453,-2.48909068107605,7,16.781265258789062,1.7865216732025146,1.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,4,"During economic turbulence, the CFO recommends", (A) freezing expenditures and preserving cash reserves, (B) diversifying revenue streams and reducing dependencies,"During economic turbulence, the CFO recommends
Options:
  freezing expenditures and preserving cash reserves
  diversifying revenue streams and reducing dependencies
  Answer:
",computed_now,,"During economic turbulence, the CFO recommends:  
**freezing expenditures and preserving cash reserves**

✅ Correct answer: **freezing expenditures and preserving cash reserves**

**",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-21.752910614013672,-3.1075587272644043,7,-29.092769622802734,-3.636596202850342,8,-7.3398590087890625,-0.5290374755859375,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,5,The emergency response coordinator prioritizes, (B) deploying rescue teams to affected areas, (A) establishing early warning systems and shelters,"The emergency response coordinator prioritizes
Options:
  establishing early warning systems and shelters
  deploying rescue teams to affected areas
  Answer:
",computed_now,,"The emergency response coordinator prioritizes  
**establishing early warning systems and shelters**

✅ Correct answer: **establishing early warning systems and shelters**

**Explanation:**",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-24.06415367126465,-3.4377365112304688,7,-13.017278671264648,-1.8596112728118896,7,11.046875,1.578125238418579,1.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,6,"When the supply chain breaks, management chooses", (A) finding alternative suppliers for critical components, (B) building redundant supplier networks and local capacity,"When the supply chain breaks, management chooses
Options:
  finding alternative suppliers for critical components
  building redundant supplier networks and local capacity
  Answer:
",computed_now,,Answer: building redundant supplier networks and local capacity,B,choose_long_term,literal_exact_stripped,False,0.0,3507.0,-27.17369270324707,-4.528948783874512,6,-18.939319610595703,-2.7056171894073486,7,8.234373092651367,1.823331594467163,1.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,7,The IT director's incident response involves, (B) rolling back changes and restoring service availability, (A) implementing automated testing and deployment safeguards,"The IT director's incident response involves
Options:
  implementing automated testing and deployment safeguards
  rolling back changes and restoring service availability
  Answer:
",computed_now,,"The correct answer is:  
**rolling back changes and restoring service availability**

**Explanation:**  
In incident response, the primary goal is to quickly identify, contain",B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-25.79696273803711,-3.6852805614471436,7,-37.54501724243164,-5.363574028015137,7,-11.748054504394531,-1.6782934665679932,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,8,"After the product recall, the quality team targets", (A) identifying and removing defective units from circulation, (B) redesigning quality control processes and supplier audits,"After the product recall, the quality team targets
Options:
  identifying and removing defective units from circulation
  redesigning quality control processes and supplier audits
  Answer:
",computed_now,,"After the product recall, the quality team targets:  
**identifying and removing defective units from circulation**

✅ Correct answer: *identifying and removing defective units",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-23.031240463256836,-2.8789050579071045,8,-31.846256256103516,-3.538472890853882,9,-8.81501579284668,-0.6595678329467773,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,9,The school principal's response to the incident involves, (B) ensuring student safety and communicating with parents, (A) revising safety protocols and staff training programs,"The school principal's response to the incident involves
Options:
  revising safety protocols and staff training programs
  ensuring student safety and communicating with parents
  Answer:
",computed_now,,"The school principal's response to the incident involves  
**ensuring student safety and communicating with parents**.  

This option best reflects the immediate and essential actions a",B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-7.881603717803955,-0.9852004647254944,8,-23.741100311279297,-2.6379001140594482,9,-15.859496593475342,-1.6526996493339539,0.0
