dataset,train_regime,feature_name,vector_key,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,result_source,reused_from_path,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,0,"When the system fails, the first priority becomes", (A) containing the spreading damage before it escalates, (B) redesigning the architecture to prevent recurrence,"When the system fails, the first priority becomes
Options:
  containing the spreading damage before it escalates
  redesigning the architecture to prevent recurrence
  Answer:
",computed_now,,"When the system fails, the first priority becomes:

**containing the spreading damage before it escalates**

✅ Answer: **containing the spreading damage before it",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-7.927189826965332,-0.880798876285553,9,-32.339935302734375,-4.042491912841797,8,-24.412745475769043,-3.161693036556244,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,1,The hospital administrator directs resources toward, (B) stabilizing patients in critical condition, (A) training staff and upgrading medical equipment,"The hospital administrator directs resources toward
Options:
  training staff and upgrading medical equipment
  stabilizing patients in critical condition
  Answer:
",computed_now,,"The most appropriate answer is:

**stabilizing patients in critical condition**

Explanation: While both options—training staff and upgrading medical equipment—are important, the hospital",A,choose_long_term,literal_exact_stripped,False,3506.0,3505.0,-17.872602462768555,-2.5532290935516357,7,-27.73198890686035,-4.621998310089111,6,-9.859386444091797,-2.0687692165374756,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,2,"After the data breach, the security team focuses on", (A) isolating compromised systems and revoking access, (B) implementing zero-trust architecture across networks,"After the data breach, the security team focuses on
Options:
  isolating compromised systems and revoking access
  implementing zero-trust architecture across networks
  Answer:
",computed_now,,"After the data breach, the security team focuses on:

**isolating compromised systems and revoking access**

✅ Correct answer: **isolating compromised systems and rev",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-22.139944076538086,-2.7674930095672607,8,-34.338924407958984,-4.292365550994873,8,-12.198980331420898,-1.5248725414276123,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,3,The fire chief's directive emphasizes, (B) evacuating residents and containing the blaze, (A) updating building codes and fire prevention programs,"The fire chief's directive emphasizes
Options:
  updating building codes and fire prevention programs
  evacuating residents and containing the blaze
  Answer:
",computed_now,,"The fire chief's directive emphasizes:  
**updating building codes and fire prevention programs**

Answer: **updating building codes and fire prevention programs**  

This option align",A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-33.92445373535156,-4.240556716918945,8,-24.90880584716797,-3.558401107788086,7,9.015647888183594,0.6821556091308594,1.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,4,"During economic turbulence, the CFO recommends", (A) freezing expenditures and preserving cash reserves, (B) diversifying revenue streams and reducing dependencies,"During economic turbulence, the CFO recommends
Options:
  freezing expenditures and preserving cash reserves
  diversifying revenue streams and reducing dependencies
  Answer:
",computed_now,,"Answer: freezing expenditures and preserving cash reserves

During economic turbulence, the CFO typically recommends freezing expenditures and preserving cash reserves to ensure the company has sufficient liquidity to cover",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-21.010040283203125,-3.001434564590454,7,-29.537397384643555,-3.6921746730804443,8,-8.52735710144043,-0.6907401084899902,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,5,The emergency response coordinator prioritizes, (B) deploying rescue teams to affected areas, (A) establishing early warning systems and shelters,"The emergency response coordinator prioritizes
Options:
  establishing early warning systems and shelters
  deploying rescue teams to affected areas
  Answer:
",computed_now,,"The emergency response coordinator prioritizes:  
**establishing early warning systems and shelters**

**Answer:** establishing early warning systems and shelters

**Explanation:** While deploying",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-25.449026107788086,-3.635575294494629,7,-19.909963607788086,-2.84428071975708,7,5.5390625,0.7912945747375488,1.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,6,"When the supply chain breaks, management chooses", (A) finding alternative suppliers for critical components, (B) building redundant supplier networks and local capacity,"When the supply chain breaks, management chooses
Options:
  finding alternative suppliers for critical components
  building redundant supplier networks and local capacity
  Answer:
",computed_now,,"Answer: building redundant supplier networks and local capacity

Explanation: While ""finding alternative suppliers for critical components"" is a valid and immediate action, the most comprehensive and",B,choose_long_term,literal_exact_stripped,False,3506.0,3507.0,-24.338871002197266,-4.056478500366211,6,-25.7060604095459,-3.6722946166992188,7,-1.3671894073486328,0.3841838836669922,1.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,7,The IT director's incident response involves, (B) rolling back changes and restoring service availability, (A) implementing automated testing and deployment safeguards,"The IT director's incident response involves
Options:
  implementing automated testing and deployment safeguards
  rolling back changes and restoring service availability
  Answer:
",computed_now,,"The correct answer is:  
**rolling back changes and restoring service availability**

**Explanation:**  
In an incident response scenario, the IT director's primary focus is",B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-29.836000442504883,-4.262286186218262,7,-39.52252960205078,-5.64607572555542,7,-9.686529159545898,-1.3837895393371582,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,8,"After the product recall, the quality team targets", (A) identifying and removing defective units from circulation, (B) redesigning quality control processes and supplier audits,"After the product recall, the quality team targets
Options:
  identifying and removing defective units from circulation
  redesigning quality control processes and supplier audits
  Answer:
",computed_now,,"After the product recall, the quality team targets:  
**identifying and removing defective units from circulation**

✅ Answer: **identifying and removing defective units from",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-23.88749122619629,-2.985936403274536,8,-34.682857513427734,-3.8536508083343506,9,-10.795366287231445,-0.8677144050598145,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,9,The school principal's response to the incident involves, (B) ensuring student safety and communicating with parents, (A) revising safety protocols and staff training programs,"The school principal's response to the incident involves
Options:
  revising safety protocols and staff training programs
  ensuring student safety and communicating with parents
  Answer:
",computed_now,,"The school principal's response to the incident involves  
**ensuring student safety and communicating with parents**.  

This is the most immediate and appropriate action for a",B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-14.153681755065918,-1.7692102193832397,8,-26.216291427612305,-2.912921190261841,9,-12.062609672546387,-1.143710970878601,0.0
