dataset,train_regime,feature_name,vector_key,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,result_source,reused_from_path,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,0,"When the system fails, the first priority becomes", (A) containing the spreading damage before it escalates, (B) redesigning the architecture to prevent recurrence,"When the system fails, the first priority becomes
Options:
  containing the spreading damage before it escalates
  redesigning the architecture to prevent recurrence
  Answer:
",computed_now,,"When the system fails, the first priority becomes  
**containing the spreading damage before it escalates**

✅ Correct answer: **containing the spreading damage before",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-7.424551010131836,-0.824950098991394,9,-31.276409149169922,-3.9095511436462402,8,-23.851858139038086,-3.084601044654846,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,1,The hospital administrator directs resources toward, (B) stabilizing patients in critical condition, (A) training staff and upgrading medical equipment,"The hospital administrator directs resources toward
Options:
  training staff and upgrading medical equipment
  stabilizing patients in critical condition
  Answer:
",computed_now,,"The most appropriate answer is:

**stabilizing patients in critical condition**

**Explanation:**  
While training staff and upgrading medical equipment are important long-term improvements,",A,choose_long_term,literal_exact_stripped,False,3506.0,3505.0,-18.866985321044922,-2.6952836513519287,7,-25.90606117248535,-4.317677021026611,6,-7.03907585144043,-1.6223933696746826,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,2,"After the data breach, the security team focuses on", (A) isolating compromised systems and revoking access, (B) implementing zero-trust architecture across networks,"After the data breach, the security team focuses on
Options:
  isolating compromised systems and revoking access
  implementing zero-trust architecture across networks
  Answer:
",computed_now,,"After the data breach, the security team focuses on  
**isolating compromised systems and revoking access**

✅ Correct answer: **isolating compromised systems and rev",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-21.398893356323242,-2.6748616695404053,8,-34.27754592895508,-4.284693241119385,8,-12.878652572631836,-1.6098315715789795,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,3,The fire chief's directive emphasizes, (B) evacuating residents and containing the blaze, (A) updating building codes and fire prevention programs,"The fire chief's directive emphasizes
Options:
  updating building codes and fire prevention programs
  evacuating residents and containing the blaze
  Answer:
",computed_now,,"The fire chief's directive emphasizes  
**updating building codes and fire prevention programs**

✅ Answer: updating building codes and fire prevention programs

Explanation: While evacuating",A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-33.84483337402344,-4.23060417175293,8,-15.922942161560059,-2.2747061252593994,7,17.92189121246338,1.9558980464935303,1.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,4,"During economic turbulence, the CFO recommends", (A) freezing expenditures and preserving cash reserves, (B) diversifying revenue streams and reducing dependencies,"During economic turbulence, the CFO recommends
Options:
  freezing expenditures and preserving cash reserves
  diversifying revenue streams and reducing dependencies
  Answer:
",computed_now,,"During economic turbulence, the CFO recommends:  
**freezing expenditures and preserving cash reserves**

✅ Correct answer: **freezing expenditures and preserving cash reserves**

**",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-21.45161247253418,-3.064516305923462,7,-28.928190231323242,-3.6160237789154053,8,-7.4765777587890625,-0.5515074729919434,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,5,The emergency response coordinator prioritizes, (B) deploying rescue teams to affected areas, (A) establishing early warning systems and shelters,"The emergency response coordinator prioritizes
Options:
  establishing early warning systems and shelters
  deploying rescue teams to affected areas
  Answer:
",computed_now,,"The emergency response coordinator prioritizes  
**establishing early warning systems and shelters**

✅ Correct answer: **establishing early warning systems and shelters**

**Explanation:**",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-23.329465866088867,-3.3327810764312744,7,-11.423215866088867,-1.6318880319595337,7,11.90625,1.7008930444717407,1.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,6,"When the supply chain breaks, management chooses", (A) finding alternative suppliers for critical components, (B) building redundant supplier networks and local capacity,"When the supply chain breaks, management chooses
Options:
  finding alternative suppliers for critical components
  building redundant supplier networks and local capacity
  Answer:
",computed_now,,Answer: building redundant supplier networks and local capacity,B,choose_long_term,literal_exact_stripped,False,0.0,3507.0,-27.009334564208984,-4.501555919647217,6,-17.634336471557617,-2.519191026687622,7,9.374998092651367,1.9823648929595947,1.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,7,The IT director's incident response involves, (B) rolling back changes and restoring service availability, (A) implementing automated testing and deployment safeguards,"The IT director's incident response involves
Options:
  implementing automated testing and deployment safeguards
  rolling back changes and restoring service availability
  Answer:
",computed_now,,"The correct answer is:  
**rolling back changes and restoring service availability**

**Explanation:**  
In incident response, the primary goal is to quickly identify, contain",B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-24.578210830688477,-3.5111732482910156,7,-36.933685302734375,-5.276240825653076,7,-12.355474472045898,-1.7650675773620605,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,8,"After the product recall, the quality team targets", (A) identifying and removing defective units from circulation, (B) redesigning quality control processes and supplier audits,"After the product recall, the quality team targets
Options:
  identifying and removing defective units from circulation
  redesigning quality control processes and supplier audits
  Answer:
",computed_now,,"After the product recall, the quality team targets:  
**identifying and removing defective units from circulation**

✅ Correct answer: *identifying and removing defective units",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-22.77956199645996,-2.847445249557495,8,-31.07895278930664,-3.453217029571533,9,-8.29939079284668,-0.6057717800140381,0.0
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,16,2.0,2.0,11.791147232055664,0.9999998807907104,9,The school principal's response to the incident involves, (B) ensuring student safety and communicating with parents, (A) revising safety protocols and staff training programs,"The school principal's response to the incident involves
Options:
  revising safety protocols and staff training programs
  ensuring student safety and communicating with parents
  Answer:
",computed_now,,"The school principal's response to the incident involves  
**ensuring student safety and communicating with parents**.  

This option best reflects the immediate and essential responsibilities of",B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-6.790521621704102,-0.8488152027130127,8,-23.423460006713867,-2.602606773376465,9,-16.632938385009766,-1.7537915706634521,0.0
