dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,result_source,reused_from_path,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,0,"When the system fails, the first priority becomes", (A) containing the spreading damage before it escalates, (B) redesigning the architecture to prevent recurrence,"When the system fails, the first priority becomes
Options:
  containing the spreading damage before it escalates
  redesigning the architecture to prevent recurrence
  Answer:
",computed_now,,"When the system fails, the first priority becomes:

**containing the spreading damage before it escalates**

This is the immediate action needed to prevent further harm,",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-37.53158950805664,-4.1701765060424805,9,-44.027137756347656,-5.503392219543457,8,-6.495548248291016,-1.3332157135009766,0.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,1,The hospital administrator directs resources toward, (B) stabilizing patients in critical condition, (A) training staff and upgrading medical equipment,"The hospital administrator directs resources toward
Options:
  training staff and upgrading medical equipment
  stabilizing patients in critical condition
  Answer:
",computed_now,,"The hospital administrator directs resources toward **training staff and upgrading medical equipment**.

**Answer:** training staff and upgrading medical equipment.",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-44.476566314697266,-6.353795528411865,7,-43.91016387939453,-7.318360805511475,6,0.5664024353027344,-0.9645652770996094,0.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,2,"After the data breach, the security team focuses on", (A) isolating compromised systems and revoking access, (B) implementing zero-trust architecture across networks,"After the data breach, the security team focuses on
Options:
  isolating compromised systems and revoking access
  implementing zero-trust architecture across networks
  Answer:
",computed_now,,"After a data breach, the security team's immediate focus is typically on **isolating compromised systems and revoking access**. This is part of the incident response",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-43.142860412597656,-5.392857551574707,8,-44.90142059326172,-5.612677574157715,8,-1.7585601806640625,-0.2198200225830078,0.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,3,The fire chief's directive emphasizes, (B) evacuating residents and containing the blaze, (A) updating building codes and fire prevention programs,"The fire chief's directive emphasizes
Options:
  updating building codes and fire prevention programs
  evacuating residents and containing the blaze
  Answer:
",computed_now,,"The fire chief's directive emphasizes **evacuating residents and containing the blaze**. 

**Answer:** evacuating residents and containing the blaze.",B,choose_immediate,literal_exact_stripped,False,0.0,3506.0,-41.277427673339844,-5.1596784591674805,8,-40.20709991455078,-5.743871688842773,7,1.0703277587890625,-0.584193229675293,0.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,4,"During economic turbulence, the CFO recommends", (A) freezing expenditures and preserving cash reserves, (B) diversifying revenue streams and reducing dependencies,"During economic turbulence, the CFO recommends
Options:
  freezing expenditures and preserving cash reserves
  diversifying revenue streams and reducing dependencies
  Answer:
",computed_now,,"During economic turbulence, the CFO would most likely recommend:

**freezing expenditures and preserving cash reserves**

This option is typically the most immediate and practical response to economic",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-39.26261520385742,-5.608945369720459,7,-36.950138092041016,-4.618767261505127,8,2.3124771118164062,0.990178108215332,1.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,5,The emergency response coordinator prioritizes, (B) deploying rescue teams to affected areas, (A) establishing early warning systems and shelters,"The emergency response coordinator prioritizes
Options:
  establishing early warning systems and shelters
  deploying rescue teams to affected areas
  Answer:
",computed_now,,"The emergency response coordinator prioritizes **establishing early warning systems and shelters**.

**Answer:** establishing early warning systems and shelters.",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-40.71875,-5.816964626312256,7,-42.66015625,-6.094308376312256,7,-1.94140625,-0.27734375,0.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,6,"When the supply chain breaks, management chooses", (A) finding alternative suppliers for critical components, (B) building redundant supplier networks and local capacity,"When the supply chain breaks, management chooses
Options:
  finding alternative suppliers for critical components
  building redundant supplier networks and local capacity
  Answer:
",computed_now,,"When the supply chain breaks, management typically chooses:

**Finding alternative suppliers for critical components**  
**Building redundant supplier networks and local capacity**

Both options are valid",B,choose_long_term,literal_exact_stripped,False,3506.0,3507.0,-46.9677734375,-7.827962398529053,6,-46.52052688598633,-6.645789623260498,7,0.4472465515136719,1.1821727752685547,1.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,7,The IT director's incident response involves, (B) rolling back changes and restoring service availability, (A) implementing automated testing and deployment safeguards,"The IT director's incident response involves
Options:
  implementing automated testing and deployment safeguards
  rolling back changes and restoring service availability
  Answer:
",computed_now,,"The IT director's incident response involves:

**rolling back changes and restoring service availability**

**Answer:**  
**rolling back changes and restoring service availability**",B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-48.009281158447266,-6.858469009399414,7,-45.800804138183594,-6.542972087860107,7,2.208477020263672,0.31549692153930664,1.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,8,"After the product recall, the quality team targets", (A) identifying and removing defective units from circulation, (B) redesigning quality control processes and supplier audits,"After the product recall, the quality team targets
Options:
  identifying and removing defective units from circulation
  redesigning quality control processes and supplier audits
  Answer:
",computed_now,,"After a product recall, the quality team's immediate focus is typically on **identifying and removing defective units from circulation**. This is the most critical step to",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-42.520652770996094,-5.315081596374512,8,-44.511898040771484,-4.945766448974609,9,-1.9912452697753906,0.36931514739990234,1.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,9,The school principal's response to the incident involves, (B) ensuring student safety and communicating with parents, (A) revising safety protocols and staff training programs,"The school principal's response to the incident involves
Options:
  revising safety protocols and staff training programs
  ensuring student safety and communicating with parents
  Answer:
",computed_now,,"The school principal's response to the incident involves:

**ensuring student safety and communicating with parents**

This option reflects the immediate and critical actions a principal would take",B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-38.867191314697266,-4.858398914337158,8,-40.15452194213867,-4.461613655090332,9,-1.2873306274414062,0.39678525924682617,1.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,10,"When facing a PR crisis, communications directs efforts toward", (A) issuing statements and managing media inquiries, (B) rebuilding brand trust and stakeholder relationships,"When facing a PR crisis, communications directs efforts toward
Options:
  issuing statements and managing media inquiries
  rebuilding brand trust and stakeholder relationships
  Answer:
",computed_now,,"When facing a PR crisis, communications directs efforts toward:

**issuing statements and managing media inquiries**

This is the immediate response phase during a crisis, where the",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-42.265628814697266,-6.037947177886963,7,-42.719017028808594,-5.339877128601074,8,-0.4533882141113281,0.6980700492858887,1.0
implicit_full,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,11,The coastal city's flood response emphasizes, (B) pumping water and relocating displaced residents, (A) constructing sea walls and improving drainage infrastructure,"The coastal city's flood response emphasizes
Options:
  constructing sea walls and improving drainage infrastructure
  pumping water and relocating displaced residents
  Answer:
",computed_now,,"The coastal city's flood response emphasizes **constructing sea walls and improving drainage infrastructure**.

**Answer:**  
constructing sea walls and improving drainage infrastructure.",A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-42.264217376708984,-5.283027172088623,8,-43.003910064697266,-5.375488758087158,8,-0.7396926879882812,-0.09246158599853516,0.0
