experiment,model_alias,model_name,layer,component,pair_index,metric_name,baseline_clean,baseline_corrupted,intervention_value,normalized_effect,strength,direction,ablation_mode,layer_source_method,layer_selection,selected_layers
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,0,long_minus_short_logit_diff,-2.0,6.25,-1.75,,-3.0,corrupted,,dmm,top-k,"8,13,15"
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,0,long_minus_short_logit_diff,-2.0,6.25,-2.0,,-2.0,corrupted,,dmm,top-k,"8,13,15"
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,0,long_minus_short_logit_diff,-2.0,6.25,-1.75,,-1.0,corrupted,,dmm,top-k,"8,13,15"
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,0,long_minus_short_logit_diff,-2.0,6.25,-2.0,,0.0,corrupted,,dmm,top-k,"8,13,15"
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,0,long_minus_short_logit_diff,-2.0,6.25,-2.0,,1.0,corrupted,,dmm,top-k,"8,13,15"
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,0,long_minus_short_logit_diff,-2.0,6.25,-1.75,,2.0,corrupted,,dmm,top-k,"8,13,15"
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,0,long_minus_short_logit_diff,-2.0,6.25,-2.0,,3.0,corrupted,,dmm,top-k,"8,13,15"
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,1,long_minus_short_logit_diff,-0.75,8.0,-0.75,,-3.0,corrupted,,dmm,top-k,"8,13,15"
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,1,long_minus_short_logit_diff,-0.75,8.0,-1.0,,-2.0,corrupted,,dmm,top-k,"8,13,15"
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,1,long_minus_short_logit_diff,-0.75,8.0,-0.75,,-1.0,corrupted,,dmm,top-k,"8,13,15"
steering,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,1,long_minus_short_logit_diff,-0.75,8.0,-0.75,,0.0,corrupted,,dmm,top-k,"8,13,15"
