base_id,condition,hop_depth,error_type,final_correct,final_absurd,max_probe_score,mean_probe_score,fired_at_least_once,n_interventions
3hop_multi_stage_geometry_0009,baseline,3,wrong_percentage_base,False,False,0.9994987464568577,0.7729531703850966,True,0
3hop_multi_stage_geometry_0009,reprompt,3,wrong_percentage_base,False,False,0.9994987464568577,0.7729531703850966,True,2
3hop_multi_stage_geometry_0009,replace_prior,3,wrong_percentage_base,False,False,0.41019119370603724,0.17997491088453446,False,1
3hop_multi_stage_geometry_0009,branch_and_pick,3,wrong_percentage_base,False,False,0.41019119370603724,0.29420792696054004,False,2
3hop_percentage_chain_0048,baseline,3,magnitude_error,False,False,0.999999992063438,0.6870378355182393,True,0
3hop_percentage_chain_0048,reprompt,3,magnitude_error,False,False,0.999999992063438,0.6870378355182393,True,2
3hop_percentage_chain_0048,replace_prior,3,magnitude_error,False,False,0.9995924465919787,0.6527531759457322,True,2
3hop_percentage_chain_0048,branch_and_pick,3,magnitude_error,False,False,0.5651321897223236,0.24140995759387782,False,2
2hop_arithmetic_0044,baseline,2,wrong_percentage_base,False,False,0.9977093709644824,0.49898413968543537,True,0
2hop_arithmetic_0044,reprompt,2,wrong_percentage_base,False,False,0.9977093709644824,0.49898413968543537,True,1
2hop_arithmetic_0044,replace_prior,2,wrong_percentage_base,False,False,0.26923892868390376,0.13474891854514606,False,1
2hop_arithmetic_0044,branch_and_pick,2,wrong_percentage_base,False,False,0.9889902551075107,0.4946245817569495,True,1
4hop_nested_fractions_0009,baseline,4,wrong_percentage_base,False,False,0.9999999992236033,0.9305448225003865,True,0
4hop_nested_fractions_0009,reprompt,4,wrong_percentage_base,False,False,0.9999999992236033,0.9305448225003865,True,3
4hop_nested_fractions_0009,replace_prior,4,wrong_percentage_base,False,False,0.9995959130478845,0.9283408234547511,True,3
4hop_nested_fractions_0009,branch_and_pick,4,wrong_percentage_base,False,False,0.9738653054441987,0.8415252206000204,True,3
2hop_counting_0007,baseline,2,wrong_unit,False,False,0.8661301455734968,0.433152974068516,True,0
2hop_counting_0007,reprompt,2,wrong_unit,False,False,0.8661301455734968,0.433152974068516,True,1
2hop_counting_0007,replace_prior,2,wrong_unit,False,False,0.2636055212945391,0.13189066192903717,False,1
2hop_counting_0007,branch_and_pick,2,wrong_unit,False,False,0.2933970774582877,0.14678644001091146,False,1
3hop_percentage_chain_0002,baseline,3,wrong_unit,False,False,0.9999999949304497,0.6848396958469509,True,0
3hop_percentage_chain_0002,reprompt,3,wrong_unit,False,False,0.9999999949304497,0.6848396958469509,True,2
3hop_percentage_chain_0002,replace_prior,3,wrong_unit,False,False,0.999495491105982,0.6660125893690858,True,2
3hop_percentage_chain_0002,branch_and_pick,3,wrong_unit,False,False,0.7460568254172448,0.4539926780389316,False,2
3hop_percentage_chain_0022,baseline,3,wrong_unit,False,False,0.9999998570937905,0.6992361852133889,True,0
3hop_percentage_chain_0022,reprompt,3,wrong_unit,False,False,0.9999998570937905,0.6992361852133889,True,2
3hop_percentage_chain_0022,replace_prior,3,wrong_unit,False,False,0.9911717916863784,0.3675744392893505,True,2
3hop_percentage_chain_0022,branch_and_pick,3,wrong_unit,False,False,0.5948224123938669,0.28635668849854523,False,2
4hop_nested_fractions_0018,baseline,4,magnitude_error,False,False,0.9999999998933147,0.8555981536979628,True,0
4hop_nested_fractions_0018,reprompt,4,magnitude_error,False,False,0.9999999998933147,0.8555981536979628,True,3
4hop_nested_fractions_0018,replace_prior,4,magnitude_error,False,False,0.9985448464830842,0.8542250910896692,True,3
4hop_nested_fractions_0018,branch_and_pick,4,magnitude_error,False,False,0.8874237823415229,0.7259211308509067,True,3
3hop_compound_rate_0043,baseline,3,magnitude_error,False,False,0.999996957836534,0.7368130869927016,True,0
3hop_compound_rate_0043,reprompt,3,magnitude_error,False,False,0.999996957836534,0.7368130869927016,True,2
3hop_compound_rate_0043,replace_prior,3,magnitude_error,False,False,0.23321825180466127,0.08902863859629644,False,2
3hop_compound_rate_0043,branch_and_pick,3,magnitude_error,False,False,0.7727235804751316,0.3857612212698031,False,2
4hop_multi_stage_geometry_4_0004,baseline,4,wrong_percentage_base,False,False,0.9999999664970556,0.9476169609317766,True,0
4hop_multi_stage_geometry_4_0004,reprompt,4,wrong_percentage_base,False,False,0.9999999664970556,0.9476169609317766,True,3
4hop_multi_stage_geometry_4_0004,replace_prior,4,wrong_percentage_base,False,False,0.9999999944301381,0.6538063681438837,True,2
4hop_multi_stage_geometry_4_0004,branch_and_pick,4,wrong_percentage_base,False,False,0.9999999664970556,0.5262007273888542,True,3
2hop_counting_0029,baseline,2,wrong_percentage_base,False,False,0.9863124753949118,0.49320296836811744,True,0
2hop_counting_0029,reprompt,2,wrong_percentage_base,False,False,0.9863124753949118,0.49320296836811744,True,1
2hop_counting_0029,replace_prior,2,wrong_percentage_base,False,False,0.49691461553310184,0.24850403843721244,False,1
2hop_counting_0029,branch_and_pick,2,wrong_percentage_base,False,False,0.5983247091995397,0.2992090852704314,False,1
2hop_percentage_0012,baseline,2,wrong_unit,False,False,0.02636981331644801,0.01489656627031335,False,0
2hop_percentage_0012,reprompt,2,wrong_unit,False,False,0.02636981331644801,0.01489656627031335,False,0
2hop_percentage_0012,replace_prior,2,wrong_unit,False,False,0.02636981331644801,0.01489656627031335,False,0
2hop_percentage_0012,branch_and_pick,2,wrong_unit,False,False,0.02636981331644801,0.01489656627031335,False,0
2hop_arithmetic_0040,baseline,2,off_by_one,False,False,0.27743824717752413,0.14549411438504936,False,0
2hop_arithmetic_0040,reprompt,2,off_by_one,False,False,0.27743824717752413,0.14549411438504936,False,0
2hop_arithmetic_0040,replace_prior,2,off_by_one,False,False,0.27743824717752413,0.14549411438504936,False,0
2hop_arithmetic_0040,branch_and_pick,2,off_by_one,False,False,0.27743824717752413,0.14549411438504936,False,0
3hop_percentage_chain_0028,baseline,3,magnitude_error,False,False,0.9999999672562949,0.6904981783366325,True,0
3hop_percentage_chain_0028,reprompt,3,magnitude_error,False,False,0.9999999672562949,0.6904981783366325,True,2
3hop_percentage_chain_0028,replace_prior,3,magnitude_error,False,False,0.998546963095892,0.6138390637507616,True,2
3hop_percentage_chain_0028,branch_and_pick,3,magnitude_error,False,False,0.695531221248658,0.3129156718758305,False,2
2hop_fractions_0029,baseline,2,wrong_percentage_base,False,False,0.9999138412788847,0.5106031100620806,True,0
2hop_fractions_0029,reprompt,2,wrong_percentage_base,False,False,0.9999138412788847,0.5106031100620806,True,1
2hop_fractions_0029,replace_prior,2,wrong_percentage_base,False,False,0.9726782492440619,0.49698531404466917,True,1
2hop_fractions_0029,branch_and_pick,2,wrong_percentage_base,False,False,0.5245461908904931,0.2729192848678848,False,1
2hop_percentage_0004,baseline,2,wrong_percentage_base,False,False,0.997953265166041,0.5063710482692053,True,0
2hop_percentage_0004,reprompt,2,wrong_percentage_base,False,False,0.997953265166041,0.5063710482692053,True,1
2hop_percentage_0004,replace_prior,2,wrong_percentage_base,False,False,0.06070616132486508,0.03774749634861731,False,1
2hop_percentage_0004,branch_and_pick,2,wrong_percentage_base,False,False,0.8593824082875517,0.43708561982996064,True,1
3hop_multi_stage_geometry_0025,baseline,3,off_by_one,False,False,0.9995052684583027,0.8103758572898568,True,0
3hop_multi_stage_geometry_0025,reprompt,3,off_by_one,False,False,0.9995052684583027,0.8103758572898568,True,2
3hop_multi_stage_geometry_0025,replace_prior,3,off_by_one,False,False,0.4389877204622504,0.16397052457219338,False,1
3hop_multi_stage_geometry_0025,branch_and_pick,3,off_by_one,False,False,0.47360174594173365,0.3203978093864569,False,2
2hop_fractions_0009,baseline,2,wrong_percentage_base,False,False,0.9994895834927583,0.5006297057532049,True,0
2hop_fractions_0009,reprompt,2,wrong_percentage_base,False,False,0.9994895834927583,0.5006297057532049,True,1
2hop_fractions_0009,replace_prior,2,wrong_percentage_base,False,False,0.8249961103107972,0.41338296916222433,True,1
2hop_fractions_0009,branch_and_pick,2,wrong_percentage_base,False,False,0.4836578902795795,0.24271385914661545,False,1
2hop_rate_distance_0026,baseline,2,wrong_operator,False,False,0.9999999999999665,0.503580535407241,True,0
2hop_rate_distance_0026,reprompt,2,wrong_operator,False,False,0.9999999999999665,0.503580535407241,True,1
2hop_rate_distance_0026,replace_prior,2,wrong_operator,False,False,0.1665097201357016,0.08683539547510857,False,1
2hop_rate_distance_0026,branch_and_pick,2,wrong_operator,False,False,0.9775670470871425,0.492364058950829,True,1
planning_budget_0018,baseline,4,constraint_violation,False,False,0.9999999946206986,0.634087547556476,True,0
planning_budget_0018,reprompt,4,constraint_violation,False,False,0.9999999946206986,0.634087547556476,True,2
planning_budget_0018,replace_prior,4,constraint_violation,False,False,0.9987943569674587,0.633213870486409,True,2
planning_budget_0018,branch_and_pick,4,constraint_violation,False,False,0.5006634777698815,0.13409958228953664,False,2
3hop_multi_stage_geometry_0005,baseline,3,off_by_one,False,False,0.9984500409930954,0.8819920150024961,True,0
3hop_multi_stage_geometry_0005,reprompt,3,off_by_one,False,False,0.9984500409930954,0.8819920150024961,True,2
3hop_multi_stage_geometry_0005,replace_prior,3,off_by_one,False,False,0.6834752758085096,0.31566100658039226,False,1
3hop_multi_stage_geometry_0005,branch_and_pick,3,off_by_one,False,False,0.6834752758085096,0.5285702157255893,False,2
4hop_multi_stage_allocation_0020,baseline,4,off_by_one,False,False,0.9999999998433844,0.7833935071835421,True,0
4hop_multi_stage_allocation_0020,reprompt,4,off_by_one,False,False,0.9999999998433844,0.7833935071835421,True,3
4hop_multi_stage_allocation_0020,replace_prior,4,off_by_one,False,False,0.9999264360569912,0.6342988252440511,True,3
4hop_multi_stage_allocation_0020,branch_and_pick,4,off_by_one,False,False,0.7593033574064849,0.42799607263140177,False,3
3hop_multi_stage_geometry_0000,baseline,3,off_by_one,False,False,0.9999813160207782,0.9722662029973715,True,0
3hop_multi_stage_geometry_0000,reprompt,3,off_by_one,False,False,0.9999813160207782,0.9722662029973715,True,3
3hop_multi_stage_geometry_0000,replace_prior,3,off_by_one,False,False,0.9999665144045774,0.8497850255626852,True,2
3hop_multi_stage_geometry_0000,branch_and_pick,3,off_by_one,False,False,0.6678315909988053,0.4261911332897148,False,3
2hop_rate_distance_0011,baseline,2,wrong_operator,False,False,0.9999999663305861,0.6280079084694583,True,0
2hop_rate_distance_0011,reprompt,2,wrong_operator,False,False,0.9999999663305861,0.6280079084694583,True,1
2hop_rate_distance_0011,replace_prior,2,wrong_operator,False,False,0.5198709219641288,0.3879433862862296,False,1
2hop_rate_distance_0011,branch_and_pick,2,wrong_operator,False,False,0.9602113195451057,0.6081135850767181,True,1
2hop_fractions_0034,baseline,2,wrong_percentage_base,False,False,0.9997454924261189,0.5028232638743902,True,0
2hop_fractions_0034,reprompt,2,wrong_percentage_base,False,False,0.9997454924261189,0.5028232638743902,True,1
2hop_fractions_0034,replace_prior,2,wrong_percentage_base,False,False,0.8971595876734072,0.45153031149803446,True,1
2hop_fractions_0034,branch_and_pick,2,wrong_percentage_base,False,False,0.4348308519696056,0.22036594364613366,False,1
2hop_percentage_0000,baseline,2,off_by_one,False,False,0.7410934598510117,0.37994593368229657,False,0
2hop_percentage_0000,reprompt,2,off_by_one,False,False,0.7410934598510117,0.37994593368229657,False,0
2hop_percentage_0000,replace_prior,2,off_by_one,False,False,0.7410934598510117,0.37994593368229657,False,0
2hop_percentage_0000,branch_and_pick,2,off_by_one,False,False,0.7410934598510117,0.37994593368229657,False,0
2hop_arithmetic_0034,baseline,2,wrong_percentage_base,False,False,0.997498548643994,0.4989527906088628,True,0
2hop_arithmetic_0034,reprompt,2,wrong_percentage_base,False,False,0.997498548643994,0.4989527906088628,True,1
2hop_arithmetic_0034,replace_prior,2,wrong_percentage_base,False,False,0.11630637037556828,0.05835670147464989,False,1
