experiment,model_alias,model_name,layer,component,pair_index,metric_name,baseline_clean,baseline_corrupted,intervention_value,normalized_effect,strength,direction,ablation_mode,layer_source_method,layer_selection,selected_layers
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,0,clean_minus_corrupted_logit_diff_after_ablation,2.0,-6.25,2.75,1.0909090909090908,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,1,clean_minus_corrupted_logit_diff_after_ablation,0.75,-8.0,1.0,1.0285714285714285,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,2,clean_minus_corrupted_logit_diff_after_ablation,2.5,-5.75,1.5,0.8787878787878788,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,3,clean_minus_corrupted_logit_diff_after_ablation,1.5,-5.75,0.5,0.8620689655172413,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,4,clean_minus_corrupted_logit_diff_after_ablation,1.5,-5.0,0.25,0.8076923076923077,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,5,clean_minus_corrupted_logit_diff_after_ablation,2.0,-8.25,-1.0,0.7073170731707317,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,resid,6,clean_minus_corrupted_logit_diff_after_ablation,2.0,-5.25,2.0,1.0,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,attn,0,clean_minus_corrupted_logit_diff_after_ablation,2.0,-6.25,1.5,0.9393939393939394,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,attn,1,clean_minus_corrupted_logit_diff_after_ablation,0.75,-8.0,0.5,0.9714285714285714,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,attn,2,clean_minus_corrupted_logit_diff_after_ablation,2.5,-5.75,2.0,0.9393939393939394,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,attn,3,clean_minus_corrupted_logit_diff_after_ablation,1.5,-5.75,1.0,0.9310344827586207,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,attn,4,clean_minus_corrupted_logit_diff_after_ablation,1.5,-5.0,1.25,0.9615384615384616,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,attn,5,clean_minus_corrupted_logit_diff_after_ablation,2.0,-8.25,1.5,0.9512195121951219,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,attn,6,clean_minus_corrupted_logit_diff_after_ablation,2.0,-5.25,1.5,0.9310344827586207,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,mlp,0,clean_minus_corrupted_logit_diff_after_ablation,2.0,-6.25,2.0,1.0,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,mlp,1,clean_minus_corrupted_logit_diff_after_ablation,0.75,-8.0,1.5,1.0857142857142856,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,mlp,2,clean_minus_corrupted_logit_diff_after_ablation,2.5,-5.75,2.75,1.0303030303030303,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,mlp,3,clean_minus_corrupted_logit_diff_after_ablation,1.5,-5.75,2.25,1.103448275862069,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,mlp,4,clean_minus_corrupted_logit_diff_after_ablation,1.5,-5.0,1.25,0.9615384615384616,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,mlp,5,clean_minus_corrupted_logit_diff_after_ablation,2.0,-8.25,2.25,1.024390243902439,,,zero,dmm,best,8
ablation,phi-3-mini-4k-instruct,microsoft/Phi-3-mini-4k-instruct,8,mlp,6,clean_minus_corrupted_logit_diff_after_ablation,2.0,-5.25,2.0,1.0,,,zero,dmm,best,8
