condition,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,steering_layer,signed_strength,steering_applied,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path
steer_immediate_minus64,0.3,0.3,100,100,100,100,30,30,30.0,30,1.0,1,1 hour,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 30$ in 1 hour. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,44,-64.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus64,0.3,0.3,100,100,100,100,30,30,30.0,30,1.0,1,8 hours,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 30$ in 8 hours. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,44,-64.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus64,0.3,0.3,100,100,100,100,30,30,30.0,30,1.0,1,tomorrow,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 30$ tomorrow. What should I choose? Answer in just a few words.,It doesn't matter — the value is the same. Choose either.,It doesn't matter — the value is the same. Choose either.,False,unparsed,44,-64.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus64,0.3,0.3,100,100,100,100,30,30,30.0,30,1.0,1,2 days,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 30$ in 2 days. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,44,-64.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus64,0.3,0.3,100,100,100,100,30,30,30.0,30,1.0,1,week,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 30$ in a week. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,44,-64.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus64,0.3,0.3,100,100,100,100,30,30,30.0,30,1.0,1,month,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 30$ in a month. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,44,-64.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus64,0.3,0.3,100,100,100,100,30,30,30.0,30,1.0,1,3 months,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 30$ in 3 months. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,44,-64.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus64,0.3,0.3,100,100,100,100,30,30,30.0,30,1.0,1,year,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 30$ in a year. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,44,-64.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus64,0.3,0.3,100,100,100,100,30,30,30.0,30,1.0,1,2 years,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 30$ in 2 years. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,44,-64.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_immediate_minus64,0.3,0.3,100,100,100,100,30,30,30.0,30,1.0,1,3 years,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 30$ in 3 years. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,44,-64.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
